exname,logo,name,placefrom,placeto,time 
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-宁德市-福安市,3.3
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-宁德市-福安市,3
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-龙岩市-长汀县,1
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-长汀县,3.7
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-龙岩市-长汀县,2.2
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,福建省-龙岩市-长汀县,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-长汀县,1.6
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-龙岩市-长汀县,1.7
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-长汀县,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-七里河区,2.5
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-七里河区,2.7
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-七里河区,4.6
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-七里河区,1.9
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-七里河区,5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-七里河区,3
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-七里河区,6.9
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,甘肃省-兰州市-七里河区,3
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-七里河区,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-西固区,2.5
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-西固区,2.7
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-西固区,4.6
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-西固区,1.9
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-西固区,5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-西固区,3
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-西固区,6.9
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,甘肃省-兰州市-西固区,3
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-西固区,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-皋兰县,2.5
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-皋兰县,2.7
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-皋兰县,4.6
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-皋兰县,1.9
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-皋兰县,5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-皋兰县,3
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-皋兰县,6.9
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,甘肃省-兰州市-皋兰县,3
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-皋兰县,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-市辖区,2.5
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-市辖区,2.7
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-市辖区,4.6
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-市辖区,1.9
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-市辖区,5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-市辖区,3
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-市辖区,6.9
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,甘肃省-兰州市-市辖区,3
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-市辖区,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-永登县,2.5
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-永登县,2.7
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-永登县,4.6
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-永登县,1.9
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-永登县,5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-永登县,3
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-永登县,6.9
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,甘肃省-兰州市-永登县,3
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-永登县,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-红古区,2.5
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-红古区,2.7
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-红古区,4.6
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-红古区,1.9
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-红古区,5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-红古区,3
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-红古区,6.9
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,甘肃省-兰州市-红古区,3
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-红古区,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-榆中县,2.5
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-榆中县,2.7
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-榆中县,4.6
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-榆中县,1.9
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-榆中县,5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-榆中县,3
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-榆中县,6.9
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,甘肃省-兰州市-榆中县,3
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-榆中县,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-宁德市-屏南县,0.6
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-宁德市-屏南县,3.8
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-宁德市-屏南县,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-宁德市-屏南县,1.5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-宁德市-屏南县,3.9
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-宁德市-屏南县,3.3
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-宁德市-屏南县,3
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,甘肃省-嘉峪关市-市辖区,4.5
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-宁德市-柘荣县,0.6
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-宁德市-柘荣县,3.8
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-宁德市-柘荣县,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-宁德市-柘荣县,1.5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-宁德市-柘荣县,3.9
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-宁德市-柘荣县,3.3
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-宁德市-柘荣县,3
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-白银市-白银区,2.9
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,甘肃省-白银市-白银区,2.1
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,甘肃省-金昌市-永昌县,4.6
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,甘肃省-金昌市-永昌县,4.6
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-白银市-市辖区,2.9
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,甘肃省-白银市-市辖区,2.1
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,甘肃省-金昌市-金川区,4.6
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,甘肃省-金昌市-金川区,4.6
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-安宁区,2.5
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-安宁区,2.7
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-安宁区,4.6
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-安宁区,1.9
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-安宁区,5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-安宁区,3
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-安宁区,6.9
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,甘肃省-兰州市-安宁区,3
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-安宁区,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-白银市-会宁县,2.9
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,甘肃省-白银市-会宁县,2.1
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,甘肃省-金昌市-市辖区,4.6
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,甘肃省-金昌市-市辖区,4.6
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,甘肃省-天水市-麦积区,2.6
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,甘肃省-天水市-麦积区,2
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,甘肃省-天水市-麦积区,2
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,甘肃省-天水市-清水县,2.6
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,甘肃省-天水市-清水县,2
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,甘肃省-天水市-清水县,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-白银市-平川区,2.9
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,甘肃省-白银市-平川区,2.1
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,甘肃省-天水市-市辖区,2.6
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,甘肃省-天水市-市辖区,2
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,甘肃省-天水市-市辖区,2
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,甘肃省-天水市-秦安县,2.6
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,甘肃省-天水市-秦安县,2
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,甘肃省-天水市-秦安县,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-白银市-靖远县,2.9
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,甘肃省-白银市-靖远县,2.1
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,甘肃省-天水市-甘谷县,2.6
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,甘肃省-天水市-甘谷县,2
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,甘肃省-天水市-甘谷县,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-武威市-凉州区,4.7
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,甘肃省-武威市-凉州区,4.4
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-武威市-市辖区,4.7
